zeta1	zeta2	posterior
-3.966666666666666952e-02	-2.291666666666666852e-02	1.362690111648956261e-31
-3.966666666666666952e-02	-2.083333333333334259e-02	3.213055054299927210e-31
-3.966666666666666952e-02	-1.875000000000001665e-02	7.659458439681895020e-31
-3.966666666666666952e-02	-1.666666666666666297e-02	1.833151303467005868e-30
-3.966666666666666952e-02	-1.458333333333333703e-02	4.374775838395133849e-30
-3.966666666666666952e-02	-1.250000000000001110e-02	1.035076032602734275e-29
-3.966666666666666952e-02	-1.041666666666665741e-02	2.417714708896678609e-29
-3.966666666666666952e-02	-8.333333333333331483e-03	5.560590235070957522e-29
-3.966666666666666952e-02	-6.250000000000005551e-03	1.257979640631902120e-28
-3.966666666666666952e-02	-4.166666666666679619e-03	2.800505772112775333e-28
-3.966666666666666952e-02	-2.083333333333325932e-03	6.144528709522146744e-28
-3.966666666666666952e-02	0.000000000000000000e+00	1.331808255359501809e-27
-3.966666666666666952e-02	2.083333333333325932e-03	2.858934376682617225e-27
-3.966666666666666952e-02	4.166666666666651864e-03	6.091322336213748412e-27
-3.966666666666666952e-02	6.249999999999977796e-03	1.289709226427337006e-26
-3.966666666666666952e-02	8.333333333333303727e-03	2.713588612541552607e-26
-3.966666666666666952e-02	1.041666666666668517e-02	5.667266267230671139e-26
-3.966666666666666952e-02	1.250000000000001110e-02	1.172623403474923524e-25
-3.966666666666666952e-02	1.458333333333333703e-02	2.398668000957867100e-25
